id,name,alternative_names,object_type,is_planet,data_source,data_quality,mean_radius_km,mass_kg,density_g_cm3,gravity_m_s2,escape_velocity_km_s,avg_temperature_k,semimajor_axis_km,perihelion_km,aphelion_km,eccentricity,inclination_deg,discovered_by,discovery_date,has_image,clustering_enabled,last_updated,sbdb_class,is_neo,is_pha,diameter_km,absolute_magnitude_H,albedo,rotation_period_h,semimajor_axis_au,orbital_period_days,perihelion_distance_au,aphelion_distance_au,argument_periapsis_deg,longitude_ascending_node_deg,mean_anomaly_deg,has_orbital_data,is_anomaly,anomaly_type,display_name,search_keywords,ui_category
20000193,193 Ambrosia (A879 DB),"[193, '   193 Ambrosia (A879 DB)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.29845937617831,11.99464701885807,,,,True,2025-08-04T16:11:00.927946,MBA,False,False,26.302,9.79,0.343,6.581,2.59904853012282,1530.45304621326,1.82333812716521,3.374758933080431,82.5639688049375,349.4802420839787,2.52347625885781,True,False,,193 Ambrosia (A879 Db),"193,asteroid,193 ambrosia (a879 db)",Asteroides
20000194,194 Prokne (A879 FA),"[194, '   194 Prokne (A879 FA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2371711456204514,18.50782925072808,,,,True,2025-08-04T16:11:00.927984,MBA,False,False,161.667,7.85,0.057,15.679,2.616574502426747,1545.959400487266,1.995998530084933,3.237150474768562,163.270505946342,159.2414874314145,67.76629850950061,True,False,,194 Prokne (A879 Fa),"asteroid,194 prokne (a879 fa),194",Asteroides
20000195,195 Eurykleia (A879 HA),"[195, '   195 Eurykleia (A879 HA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0387914513053419,6.955819539438734,,,,True,2025-08-04T16:11:00.928021,MBA,False,False,93.109,9.23,0.051,16.521,2.877503346712913,1782.880286612696,2.76588081575794,2.989125877667885,118.1539836517082,6.872703452749802,40.52295114140595,True,False,,195 Eurykleia (A879 Ha),"195,195 eurykleia (a879 ha),asteroid",Asteroides
20000196,196 Philomela (A879 JA),"[196, '   196 Philomela (A879 JA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0142208501549767,7.262946070612474,,,,True,2025-08-04T16:11:00.928058,MBA,False,False,144.626,6.72,0.342,8.334,3.112664052169539,2005.842375536591,3.068399323100853,3.156928781238225,203.940642367423,72.29825732744438,122.2426479880042,True,True,DBSCAN_Outlier,196 Philomela (A879 Ja),"rare,196 philomela (a879 ja),196,anomaly,unusual,asteroid",Asteroides
20000197,197 Arete (A879 KA),"[197, '   197 Arete (A879 KA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1626170472004091,8.789391375055988,,,,True,2025-08-04T16:11:00.928120,MBA,False,False,31.729,9.56,0.373,6.6084,2.739657541543679,1656.314659497469,2.294142521797514,3.185172561289845,245.9928618393722,81.56268162525116,356.6120220824857,True,False,,197 Arete (A879 Ka),"197 arete (a879 ka),asteroid,197",Asteroides
20000198,198 Ampella (A879 LA),"[198, '   198 Ampella (A879 LA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2273291922733149,9.323220611459073,,,,True,2025-08-04T16:11:00.928159,MBA,False,False,54.323,8.5,0.268,10.379,2.458790538971404,1408.253135609991,1.899835671777766,3.017745406165042,89.06232152585808,268.2022041505831,228.6872896114328,True,False,,198 Ampella (A879 La),"asteroid,198,198 ampella (a879 la)",Asteroides
20000199,199 Byblis (A879 NA),"[199, '   199 Byblis (A879 NA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1832911053117622,15.47939992028265,,,,True,2025-08-04T16:11:00.928195,MBA,False,False,76.129,8.44,0.107,5.2201,3.161227187686216,2052.96709917306,2.581802362313616,3.740652013058816,179.4808061501944,88.41779331773375,287.5724692622748,True,False,,199 Byblis (A879 Na),"199 byblis (a879 na),asteroid,199",Asteroides
20000200,200 Dynamene (A879 OA),"[200, '   200 Dynamene (A879 OA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1331216768354816,6.89993965667386,,,,True,2025-08-04T16:11:00.928232,MBA,False,False,128.301,8.45,0.053,37.394,2.736542513550475,1653.490584091504,2.372249385415052,3.100835641685898,87.18514272713274,324.2372008447018,344.7203509601697,True,False,,200 Dynamene (A879 Oa),"asteroid,200,200 dynamene (a879 oa)",Asteroides
20000201,201 Penelope (A879 PA),"[201, '   201 Penelope (A879 PA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1794358430922953,5.755651785435292,,,,True,2025-08-04T16:11:00.928268,MBA,False,False,85.877,8.57,0.04,3.7474,2.68031358258163,1602.790787832202,2.199369255139364,3.161257910023895,181.3379706138359,156.8689494966264,78.29808269707264,True,False,,201 Penelope (A879 Pa),"201,asteroid,201 penelope (a879 pa)",Asteroides
20000202,202 Chryseis (A879 RA),"[202, '   202 Chryseis (A879 RA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1050072688978997,8.85319985081556,,,,True,2025-08-04T16:11:00.928333,MBA,False,False,86.15,7.68,0.2562,23.67,3.067625233517096,1962.464815486137,2.745502285743184,3.389748181291009,359.6206992272956,136.7055256493882,239.2703123155561,True,False,,202 Chryseis (A879 Ra),"202 chryseis (a879 ra),202,asteroid",Asteroides
20000203,203 Pompeja (A879 SA),"[203, '   203 Pompeja (A879 SA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0605627197744408,3.170890183539432,,,,True,2025-08-04T16:11:00.928373,MBA,False,False,124.592,8.93,0.036,24.052,2.738100211654323,1654.90258790316,2.572273415821565,2.903927007487081,60.22834060888802,347.6633324965617,20.99843935735992,True,False,,203 Pompeja (A879 Sa),"203,203 pompeja (a879 sa),asteroid",Asteroides
20000204,204 Kallisto (A879 TA),"[204, '   204 Kallisto (A879 TA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1757488447181149,8.269526973997129,,,,True,2025-08-04T16:11:00.928410,MBA,False,False,48.566,8.98,0.194,19.489,2.671061070491381,1594.49864118742,2.201625173180989,3.140496967801772,56.79122689178585,204.9226536328374,231.3627340191905,True,False,,204 Kallisto (A879 Ta),"204 kallisto (a879 ta),asteroid,204",Asteroides
20000205,205 Martha (A879 TB),"[205, '   205 Martha (A879 TB)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0360734797422163,10.70728737434986,,,,True,2025-08-04T16:11:00.928447,MBA,False,False,76.983,9.43,0.061,14.911,2.776523295433541,1689.85876744018,2.676364438581927,2.876682152285154,171.4996869957932,211.7209025887932,165.6089946683972,True,False,,205 Martha (A879 Tb),"asteroid,205 martha (a879 tb),205",Asteroides
20000206,206 Hersilia (A879 TC),"[206, '   206 Hersilia (A879 TC)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0402413014906113,3.780105244748303,,,,True,2025-08-04T16:11:00.928484,MBA,False,False,113.0,8.94,0.057,11.122,2.740129331635426,1656.742523094216,2.629862961077818,2.850395702193035,302.5899495026349,145.0231723078578,321.2497084487121,True,False,,206 Hersilia (A879 Tc),"asteroid,206,206 hersilia (a879 tc)",Asteroides
20000207,207 Hedda (A879 UA),"[207, '   207 Hedda (A879 UA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0286590267829956,3.799848857254,,,,True,2025-08-04T16:11:00.928520,MBA,False,False,57.88,10.26,0.058,30.098,2.284834721418918,1261.480703717127,2.219353581943055,2.350315860894781,192.2099168745594,29.1183169211471,229.4894275094662,True,False,,207 Hedda (A879 Ua),"207 hedda (a879 ua),asteroid,207",Asteroides
20000208,208 Lacrimosa (A879 UB),"[208, '   208 Lacrimosa (A879 UB)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0112154372730117,1.743997069748021,,,,True,2025-08-04T16:11:00.928557,MBA,False,False,40.056,9.27,0.206,14.085,2.893272373467091,1797.555909417763,2.860823058648733,2.925721688285449,131.0594322101644,4.149493886900085,107.9161243039847,True,False,,208 Lacrimosa (A879 Ub),"208 lacrimosa (a879 ub),208,asteroid",Asteroides
20000209,209 Dido (A879 UC),"[209, '   209 Dido (A879 UC)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0542208732335556,7.167773433961703,,,,True,2025-08-04T16:11:00.928592,MBA,False,False,179.008,8.31,0.028,5.7366,3.147305853205818,2039.420831307846,2.976656181511918,3.317955524899718,249.9375036859986,0.6193696569676218,155.0663986051843,True,False,,209 Dido (A879 Uc),"209 dido (a879 uc),209,asteroid",Asteroides
20000210,210 Isabella (A879 VA),"[210, '   210 Isabella (A879 VA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1234628669171627,5.259377326354605,,,,True,2025-08-04T16:11:00.928630,MBA,False,False,86.65,9.38,0.0436,6.672,2.721347094388126,1639.73751559465,2.385361780238278,3.057332408537975,13.84423298607274,32.55076880763681,137.0214032034539,True,False,,210 Isabella (A879 Va),"asteroid,210,210 isabella (a879 va)",Asteroides
20000211,211 Isolda (A879 XA),"[211, '   211 Isolda (A879 XA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1546979474457787,3.873732693889667,,,,True,2025-08-04T16:11:00.928666,MBA,False,False,141.125,7.97,0.062,18.365,3.047499218087879,1943.183576245277,2.576057344207068,3.518941091968689,173.6447749462887,263.1648521270249,134.004321086288,True,False,,211 Isolda (A879 Xa),"211 isolda (a879 xa),211,asteroid",Asteroides
20000212,212 Medea (A880 CA),"[212, '   212 Medea (A880 CA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1029097328690764,4.277554306190815,,,,True,2025-08-04T16:11:00.928706,MBA,False,False,136.12,8.48,0.0465,10.283,3.1177698859829,2010.779800390035,2.796921019869148,3.438618752096651,105.7071880140575,312.8817356887038,236.4353861758507,True,False,,212 Medea (A880 Ca),"212 medea (a880 ca),asteroid,212",Asteroides
20000213,213 Lilaea (A880 DA),"[213, '   213 Lilaea (A880 DA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1446845081230052,6.812905618528283,,,,True,2025-08-04T16:11:00.928746,MBA,False,False,82.096,9.1,0.092,12.042,2.757109711586155,1672.166424141815,2.358198649124152,3.156020774048159,163.7366404393308,121.8498450674436,168.3308981431641,True,False,,213 Lilaea (A880 Da),"213 lilaea (a880 da),asteroid,213",Asteroides
20000214,214 Aschera (A880 DB),"[214, '   214 Aschera (A880 DB)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0309517047765822,3.436750539876097,,,,True,2025-08-04T16:11:00.928785,MBA,False,False,24.957,9.33,1.0,6.835,2.611352675888862,1541.333866505898,2.530526858797212,2.692178492980512,136.6906739165009,341.9042668587149,189.2937611762039,True,False,,214 Aschera (A880 Db),"214 aschera (a880 db),214,asteroid",Asteroides
20000215,215 Oenone (A880 GA),"[215, '   215 Oenone (A880 GA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0336184214171761,1.681232707399576,,,,True,2025-08-04T16:11:00.928820,MBA,False,False,35.21,9.59,0.243,27.937,2.766000831154116,1680.261537965455,2.673012249572117,2.858989412736114,318.9797851571555,24.88788790730884,53.29622733952765,True,False,,215 Oenone (A880 Ga),"215,215 oenone (a880 ga),asteroid",Asteroides
20000216,216 Kleopatra (A880 GB),"[216, '   216 Kleopatra (A880 GB)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2505209522415743,13.11906196802748,,,,True,2025-08-04T16:11:00.928856,MBA,False,False,122.0,7.04,0.1164,5.385,2.794526742806576,1706.321377910846,2.094439242134127,3.494614243479024,179.7748177509867,215.3177174860191,175.486692449827,True,False,,216 Kleopatra (A880 Gb),"216 kleopatra (a880 gb),asteroid,216",Asteroides
20000217,217 Eudora (A880 QA),"[217, '   217 Eudora (A880 QA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.3096987283833032,10.51935635431752,,,,True,2025-08-04T16:11:00.928892,MBA,False,False,65.392,9.91,0.049,25.272,2.86783241636667,1773.899784914008,1.979668363801497,3.755996468931844,155.0927724224321,162.5717211066967,279.252199625818,True,False,,217 Eudora (A880 Qa),"217 eudora (a880 qa),asteroid,217",Asteroides
20000218,218 Bianca (A880 RA),"[218, '   218 Bianca (A880 RA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1159638089083179,15.19596592409055,,,,True,2025-08-04T16:11:00.928928,MBA,False,False,60.62,8.69,0.1746,6.337,2.667379737853512,1591.203401902276,2.358060223647148,2.976699252059875,62.34840825104448,170.5489171873111,175.0010924075453,True,False,,218 Bianca (A880 Ra),"218 bianca (a880 ra),218,asteroid",Asteroides
20000219,219 Thusnelda (A880 SA),"[219, '   219 Thusnelda (A880 SA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2226899993606787,10.86448305790579,,,,True,2025-08-04T16:11:00.928964,MBA,False,False,37.674,9.4,0.189,59.74,2.354182236421204,1319.345513176909,1.829929395697645,2.878435077144763,142.7748646610952,200.768961496501,31.23351765340683,True,False,,219 Thusnelda (A880 Sa),"219,219 thusnelda (a880 sa),asteroid",Asteroides
20000220,220 Stephania (A881 KA),"[220, '   220 Stephania (A881 KA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2572842218448136,7.595782129275525,,,,True,2025-08-04T16:11:00.929000,MBA,False,False,31.738,11.2,0.055,18.198,2.348649423925592,1314.697147003531,1.744378984504626,2.952919863346557,78.56544614420143,257.8301432694577,285.933537764673,True,False,,220 Stephania (A881 Ka),"asteroid,220 stephania (a881 ka),220",Asteroides
20000221,221 Eos (A882 BA),"[221, '   221 Eos (A882 BA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1012016357308279,10.88931304825704,,,,True,2025-08-04T16:11:00.929036,MBA,False,False,95.469,7.73,0.166,10.443,3.012916029477283,1910.20056345554,2.708003998974551,3.317828059980016,192.4873120356121,141.7123208590099,311.2573186117875,True,False,,221 Eos (A882 Ba),"221,221 eos (a882 ba),asteroid",Asteroides
20000222,222 Lucia (A882 CA),"[222, '   222 Lucia (A882 CA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1297399951665049,2.144294317537493,,,,True,2025-08-04T16:11:00.929071,MBA,False,False,55.35,9.62,0.128,7.8371,3.155086261790748,2046.987936564724,2.74574538543611,3.564427138145386,184.8670875293888,80.11695100311229,190.6568405695258,True,False,,222 Lucia (A882 Ca),"222,asteroid,222 lucia (a882 ca)",Asteroides
20000223,223 Rosa (A882 EA),"[223, '   223 Rosa (A882 EA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1205770460289083,1.92312631354441,,,,True,2025-08-04T16:11:00.929116,MBA,False,False,79.806,9.87,0.02,20.283,3.092635335832229,1986.51339337554,2.719734502592958,3.465536169071501,65.61469782183892,47.53480857048859,165.1167981158719,True,False,,223 Rosa (A882 Ea),"223 rosa (a882 ea),asteroid,223",Asteroides
20000224,224 Oceana (A882 FA),"[224, '   224 Oceana (A882 FA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.044823632998853,5.84429014034747,,,,True,2025-08-04T16:11:00.929154,MBA,False,False,58.236,8.71,0.166,9.401,2.645508460143355,1571.672878825269,2.526927159830529,2.764089760456182,281.9111032505188,352.7364540289047,16.93036515407212,True,False,,224 Oceana (A882 Fa),"224 oceana (a882 fa),224,asteroid",Asteroides
20000226,226 Weringia (A882 OA),"[226, '   226 Weringia (A882 OA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2035117318474271,15.9671752807883,,,,True,2025-08-04T16:11:00.929193,MBA,False,False,31.494,9.85,0.352,11.147,2.712849329430544,1632.063069770663,2.160752664157002,3.264945994704085,153.7196164449738,134.9343991089049,1.421040826751026,True,False,,226 Weringia (A882 Oa),"226,226 weringia (a882 oa),asteroid",Asteroides
20000227,227 Philosophia (A882 PA),"[227, '   227 Philosophia (A882 PA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1997559784337408,9.083635233765186,,,,True,2025-08-04T16:11:00.929230,MBA,False,False,123.891,9.13,0.065,26.468,3.154341425497888,2046.263116008928,2.524242867733477,3.784439983262299,271.4703631270523,324.6536591055878,267.8424698230643,True,False,,227 Philosophia (A882 Pa),"227 philosophia (a882 pa),asteroid,227",Asteroides
20000228,228 Agathe (A882 QA),"[228, '   228 Agathe (A882 QA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2422168793967802,2.536384034796473,,,,True,2025-08-04T16:11:00.929266,MBA,False,False,9.3,12.26,0.2082,6.484,2.200975431573082,1192.672536719463,1.667862030908469,2.734088832237696,19.06246886123431,313.2331182903479,244.948421237925,True,False,,228 Agathe (A882 Qa),"228 agathe (a882 qa),228,asteroid",Asteroides
20000230,230 Athamantis (A882 RA),"[230, '   230 Athamantis (A882 RA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.061187382598491,9.45497396752642,,,,True,2025-08-04T16:11:00.929303,MBA,False,False,111.332,7.5,0.164,24.0055,2.382583347096548,1343.292468726374,2.236799308264958,2.528367385928138,139.0905533043826,239.7708214333565,254.033413430191,True,False,,230 Athamantis (A882 Ra),"asteroid,230,230 athamantis (a882 ra)",Asteroides
20000231,231 Vindobona (A882 RB),"[231, '   231 Vindobona (A882 RB)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1571865201628386,5.089997999424178,,,,True,2025-08-04T16:11:00.929339,MBA,False,False,73.545,9.69,0.068,14.245,2.917556959739018,1820.234921954491,2.458956333860771,3.376157585617265,269.162931419193,350.311621291407,283.2849511816938,True,False,,231 Vindobona (A882 Rb),"231,231 vindobona (a882 rb),asteroid",Asteroides
20000232,232 Russia (A883 BA),"[232, '   232 Russia (A883 BA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1718983928528011,6.062961832390341,,,,True,2025-08-04T16:11:00.929374,MBA,False,False,54.73,10.59,0.031,21.905,2.556121975501706,1492.694002845169,2.116728715977236,2.995515235026176,52.0771723360337,152.0438607309063,267.110263427242,True,False,,232 Russia (A883 Ba),"232,232 russia (a883 ba),asteroid",Asteroides
20000233,233 Asterope (A883 JA),"[233, '   233 Asterope (A883 JA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1015003007575914,7.690456952842436,,,,True,2025-08-04T16:11:00.929410,MBA,False,False,99.672,8.43,0.094,19.694,2.65920194517727,1583.891421188897,2.389292147966605,2.929111742387935,126.0119228530969,221.9171543596197,144.5355904741171,True,False,,233 Asterope (A883 Ja),"233,asteroid,233 asterope (a883 ja)",Asteroides
20000234,234 Barbara (A883 PA),"[234, '   234 Barbara (A883 PA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2459455517716315,15.38288718506022,,,,True,2025-08-04T16:11:00.929446,MBA,False,False,45.476,9.12,0.205,26.4744,2.384736989219709,1345.11420450923,1.798221534575848,2.971252443863569,192.3381047114877,144.4335958172237,152.9830353269276,True,False,,234 Barbara (A883 Pa),"234 barbara (a883 pa),asteroid,234",Asteroides
20000235,235 Carolina (A883 WA),"[235, '   235 Carolina (A883 WA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0604382626897341,9.030532642778828,,,,True,2025-08-04T16:11:00.929488,MBA,False,False,57.517,8.99,0.177,17.61,2.88078766389329,1785.933566233364,2.706677862309562,3.054897465477018,207.8613948354416,65.98581218615469,104.2842503624303,True,False,,235 Carolina (A883 Wa),"asteroid,235,235 carolina (a883 wa)",Asteroides
20000236,236 Honoria (A884 HA),"[236, '   236 Honoria (A884 HA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1897770765272687,7.697813596364353,,,,True,2025-08-04T16:11:00.929529,MBA,False,False,77.708,8.19,0.156,12.338,2.799516670929087,1710.893648032198,2.268232581430813,3.33080076042736,174.2963063475133,185.802351111303,249.014737358384,True,False,,236 Honoria (A884 Ha),"236 honoria (a884 ha),236,asteroid",Asteroides
20000237,237 Coelestina (A884 MA),"[237, '   237 Coelestina (A884 MA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.07417848056464,9.762281936387865,,,,True,2025-08-04T16:11:00.929566,MBA,False,False,41.08,9.16,0.2108,29.215,2.76169168823048,1676.336557365466,2.556833595009548,2.966549781451413,202.0049408698763,84.13263249805746,217.0292070888734,True,False,,237 Coelestina (A884 Ma),"237,237 coelestina (a884 ma),asteroid",Asteroides
20000238,238 Hypatia (A884 NA),"[238, '   238 Hypatia (A884 NA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.091751793580774,12.40443826073849,,,,True,2025-08-04T16:11:00.929603,MBA,False,False,155.659,8.04,0.039,8.8749,2.905844771429301,1809.285251796663,2.639228301783348,3.172461241075253,209.4360439754259,183.7638815605552,87.84324312327878,True,False,,238 Hypatia (A884 Na),"asteroid,238 hypatia (a884 na),238",Asteroides
20000239,239 Adrastea (A884 QA),"[239, '   239 Adrastea (A884 QA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2357649403191065,6.175839930436944,,,,True,2025-08-04T16:11:00.929640,MBA,False,False,37.609,10.49,0.095,18.4707,2.965212114946964,1865.013911493741,2.266119057633002,3.664305172260927,209.5388185049267,180.6079161574708,131.7106081678642,True,False,,239 Adrastea (A884 Qa),"239 adrastea (a884 qa),239,asteroid",Asteroides
20000240,240 Vanadis (A884 QB),"[240, '   240 Vanadis (A884 QB)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2089976195582364,2.106245337450189,,,,True,2025-08-04T16:11:00.929676,MBA,False,False,87.928,9.15,0.031,10.565,2.662779279939744,1587.088629489058,2.106264749023343,3.219293810856145,300.7248445289508,115.04802790457,65.06573899109391,True,False,,240 Vanadis (A884 Qb),"asteroid,240,240 vanadis (a884 qb)",Asteroides
20000241,241 Germania (A884 RA),"[241, '   241 Germania (A884 RA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1061781814911028,5.517990721871365,,,,True,2025-08-04T16:11:00.929712,MBA,False,False,168.9,7.75,0.0575,15.51,3.04596413789747,1941.71553635645,2.722549204848402,3.369379070946537,79.07657470969107,270.135462087499,152.0071086823923,True,False,,241 Germania (A884 Ra),"241,asteroid,241 germania (a884 ra)",Asteroides
20000242,242 Kriemhild (A884 SA),"[242, '   242 Kriemhild (A884 SA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1226998755515678,11.35266036383124,,,,True,2025-08-04T16:11:00.929748,MBA,False,False,40.802,9.53,0.222,4.5478,2.860288882415055,1766.90530207355,2.509331792501194,3.211245972328915,278.7926157749348,206.8888640688901,283.4938871104922,True,False,,242 Kriemhild (A884 Sa),"asteroid,242,242 kriemhild (a884 sa)",Asteroides
